0,WPI,1,0,0.9077965755501319,0.7314442513608281,0.3555221342747271,0.8150032234920288,0.6115725283831094,0.746357302918207,0.7023627209381174,0.8176414483204004,0.8779441655471406,0.2686234304814977,0.6207472700717518,0.5508436603770501,0.8160827039741014,0.8281261350849959,0.770226264903858,0.7722532471515288,0.0,0.05016884566216799,0.010963202847686985,0.29557634346418604,0.028922819544082
0,WPI,1,0,0.9077965755501319,0.7314442513608281,0.3555221342747271,0.8150032234920288,0.6115725283831094,0.746357302918207,0.7023627209381174,0.8176414483204004,0.8779441655471406,0.2686234304814977,0.6207472700717518,0.5508436603770501,0.8160827039741014,0.8281261350849959,0.770226264903858,0.7722532471515288,0.0,0.05016884566216799,0.010963202847686985,0.29557634346418604,0.028922819544082
0,WPI,1,1,0.9021330810940711,0.741015616885372,0.355531250249903,0.8091715548146703,0.6312628940574135,0.7443157078534524,0.7176347444169109,0.8051378221677614,0.8767389673972937,0.1204427329779171,0.6271566325924434,0.1671494033861236,0.7425900763767496,0.8281120620215979,0.7693725171348468,0.6536169873928744,0.04020655221308313,0.061323477973538154,0.011995496021231844,0.2084788637451685,0.015266599829524092
0,WPI-FT,1,0,0.9011581924076987,0.6090139651972826,0.33786749256020077,0.7842506446567893,0.5519073082477615,0.676576551319235,0.6815497435098107,0.7269792538604273,0.8637447613437838,0.23760514244552422,0.6082946891897159,0.4303099232145358,0.675730387409613,0.7770526135611604,0.6719442587332606,0.7799871249679221,0.0051020943134931634,0.18150998530785073,0.04439665532443411,0.11407686087387772,0.0035409637697416682
0,WPI-FT,1,1,0.9064775232158979,0.7188673873975545,0.34963241497605,0.7763213969821939,0.566048527550065,0.7235340220678169,0.7430140480997035,0.7105972677474808,0.8172921980830496,0.23679080331075525,0.6418273652756188,0.4218041784172332,0.3282195843105185,0.712555913642846,0.7031992437363689,0.7619738993014614,0.09484542967645535,0.08461588615855113,0.07692251104961864,0.3126677940081056,0.0003692633649878959
0,WPI,5,0,0.877123853809253,0.7664552912392572,0.3554531857227939,0.8140520307889053,0.6130801387485664,0.7425339575897258,0.7318116634753942,0.812561047865346,0.8801707068023682,0.18094452274539782,0.6662427479311238,0.5455596533948338,0.818878589107592,0.8294188162423923,0.7778055576123579,0.7951019264358157,0.015100001843340817,0.2767595461974556,0.1714727269259214,0.3290761440103219,0.03193193215225415
0,WPI,5,1,0.8866238475643665,0.7308579648554555,0.35496122863389823,0.8162708884139454,0.614100959532394,0.7462685414474147,0.8108453305679127,0.8061141385247216,0.877457876298814,0.10838191457299712,0.6462569098806886,0.4419178050959118,0.8310482712426169,0.8290739573040318,0.7660283030599572,0.7568444728981529,0.0868135080316192,0.18428122444333858,0.2172263060260015,0.3879986286933268,0.022315646204579768
0,WPI-FT,5,1,0.9134214822921893,0.7680051722993538,0.3449745718081912,0.7950009173318051,0.6012753637575746,0.7098870437953775,0.02126945131114339,0.7847081809933903,0.845048872886804,0.09478485647558917,0.602469168643173,0.49017352293123545,0.7147917274754977,0.7986999698377606,0.7331146293587663,0.7886861327010919,0.34646167669484296,0.41475976042065865,0.34357678087040844,0.34407774672497315,0.30835936062970615
0,WPI-FT,5,0,0.9017197189636714,0.7528531327556524,0.3315087049003998,0.7785444057347216,0.567280875482549,0.6878490536671718,0.7100410479032049,0.7282564489028157,0.8296953583981054,0.24678464680523066,0.5374484890336572,0.42037154395999926,0.7284660835364898,0.713262742289058,0.7074037293040174,0.7657356196363522,0.19948670839234192,0.3940328196446311,0.3196582960410586,0.49230169501304966,0.059772978033334576
0,WPI,10,1,0.8588703795955923,0.7380227276391339,0.35520800413384185,0.8192390977861778,0.6121265808401744,0.742384529618933,0.8065056442273989,0.8054414211000909,0.8575269005571381,0.23159804571544082,0.6884463964341188,0.502185509815611,0.8324316283262635,0.8285019859537313,0.7667862617389146,0.7311664382311129,0.04271737715060516,0.3362093700043447,0.04965454771797206,0.3615844255469652,0.03214236080998659
0,WPI,10,0,0.8654958132468429,0.7677949358094988,0.3551814499778308,0.8169702073809768,0.6080567147540172,0.7446052787201038,0.7259039215670783,0.8106926450317478,0.8792301209252685,0.14430118342296241,0.7012919624817439,0.5076681666585068,0.8306542162681702,0.8298785907262364,0.7799427964612616,0.790504849132306,0.08440318737450878,0.40418282804548933,0.18637609953483034,0.2606221458209899,0.027769565644427053
0,WPI-FT,10,1,0.9064596348517762,0.8114766667397558,0.3546632354770235,0.7837293200249655,0.6294313944068843,0.7273156604223519,0.0,0.7924514172312342,0.8607310532823046,0.21508183079666082,0.22718397019939546,0.45611963573844,0.8014449185677958,0.7193200997699011,0.7425101253834061,0.7921794835031786,0.3252069258099911,0.3540406175941435,0.28585433097137875,0.3442385023803041,0.4283089378944418
0,WPI-FT,10,0,0.9040602746326734,0.7416643202370042,0.3374695333699123,0.7912189725626887,0.5817443561147477,0.7166686253398847,0.4966547025222014,0.7393421623183228,0.8774670086547698,0.2953467645399683,0.08249305796011057,0.46342523095883753,0.804886656956897,0.7756131255160456,0.7009010694238382,0.7838197761551136,0.27002179775182317,0.3138761409734508,0.24667811143921123,0.41018465626201167,0.1365821472840535
1603978144,WPI,1,1,0.9075036724427286,0.7412963918829463,0.3554506995377186,0.8091339654129757,0.6313706720082943,0.7449507193482977,0.7177862303770419,0.8045872177669848,0.8767212038958079,0.10913677283108159,0.6271576775659926,0.23383359258357475,0.7400968141871324,0.8281739456739552,0.7687781449428222,0.6329791811143927,0.0509224907298721,0.0616544638783852,0.01386291556881908,0.21002729784852256,0.013580224365247102
1603978729,WI-FT_seed1,1,0,0.8963795909148087,0.6301024551767749,0.3463198968125262,0.7989200136740794,0.5669812144792113,0.6915596134799625,0.6780869730082438,0.7443508228162472,0.8554597984946939,0.2283835758057321,0.626229775334338,0.4149472731978258,0.7126807163077895,0.7653929213643323,0.6363493471351438,0.7889525245310006,0.00033907859403235627,0.24488435329013802,0.09152302698587762,0.09121848323440684,0.002766142639439354
1603978960,WPI-FT,1,1,0.9059629129473511,0.721936466816573,0.3488196249511437,0.7708920218534034,0.5604274659607441,0.7256325678645664,0.7411711098875636,0.6940543914023414,0.8177775566459754,0.24043563420638447,0.6354054923475223,0.4462079195449603,0.3567134718394207,0.692000099035323,0.6990832676621095,0.7624854526461246,0.12955027077929232,0.08131784658038116,0.09364106807264823,0.3189640187370758,0.00047930315319366407
1603979099,WPI,5,1,0.889274715138871,0.7334778214446289,0.35488498539283275,0.8159951565747944,0.6146683788081205,0.746066787060748,0.8080763943809587,0.8065733667424481,0.8778227309511676,0.09247286708359133,0.6478202035793701,0.4570383467291247,0.8317647560884518,0.8291850733965254,0.766430690425946,0.7907457159952699,0.09673614207296467,0.19186381204271546,0.18443213125532584,0.3818483753011254,0.0270919729993755
1603979432,WPI,1,0,0.9077961085424326,0.7315398287280891,0.35543292730423165,0.8152636120900504,0.6117094986139102,0.7463537799031897,0.7017549477642135,0.8180647475058836,0.8782385381262142,0.2651197377165439,0.6216289299187259,0.5505381321818044,0.8160704087396549,0.8281262563068105,0.7702342364172936,0.7591347449599967,0.0,0.05506915549637259,0.026145360346053987,0.295823132319248,0.028976396783909033
1603980243,WPI-FT,1,0,0.9009921814969789,0.6130507499052927,0.3389828581408512,0.7882703556437173,0.551960268203914,0.6782675058611128,0.6841277608047769,0.7377534104284522,0.866978859399201,0.2278796732748866,0.6306051285788908,0.4298202192726461,0.6907514734539305,0.7813692056680752,0.671242946127055,0.7836990134815823,0.0052540876274920515,0.18631365493974214,0.05346075061318917,0.11743804616942537,0.003555663918644403
1603980371,WPI,5,0,0.8854987754920954,0.7671577978451735,0.3555651261096521,0.8165064853598274,0.6133127923018123,0.7454320380371966,0.7321919287123102,0.8127972346612801,0.8785083974469657,0.1526468053534945,0.6713120634338731,0.5458100874956384,0.8269879137477512,0.8290773428833493,0.7764821795341216,0.793425626532596,0.019023456963854882,0.2978123904228606,0.19879623714193695,0.33371032266374817,0.03666870621547417
1603980495,WI-FT_seed1,5,0,0.899307976814866,0.6872218683970283,0.32384623402174995,0.7319736032056937,0.5719087738809231,0.6829358310825383,0.6876146368450727,0.66641855954021,0.8114310468978141,0.21817645320663104,0.46067904495580336,0.4445929273050632,0.7344169353397842,0.7229640234725718,0.6706484830138857,0.7722973030878811,0.16454239653172262,0.3695571423713755,0.32488129889624023,0.4385512350253525,0.06885222587268362
